20230924	16:42:47	85d7e48a-9b97-466d-ac10-7a8c101239b3	GET 	 / 	 ::1	 undefined
20230930	11:03:30	9800e2a1-550e-48a1-aa1c-17bb3536bb41	POST 	 /register 	 ::ffff:127.0.0.1	 undefined
20230930	12:16:14	139c3809-d8a7-4df0-a852-66faf233596a	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230930	12:16:22	39d614c2-e489-4eb7-b266-6129dd6b5663	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230930	12:16:45	09fad3e4-e313-4088-b5bd-cd74ddc1edfe	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230930	12:16:58	eefc5296-fd87-440c-889e-4ebaea6b567b	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230930	12:18:49	cfef7a55-3dc5-418a-a752-18b72a179146	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230930	12:20:44	5f5f71e8-ae26-456d-a8f8-3d792e65e691	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230930	12:21:01	1f4b767b-6fb3-485b-a054-c4d1e2b86156	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230930	12:21:03	6efe1944-3a0b-4317-90ba-e4b12a084fba	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230930	12:22:01	8129f6ec-88cc-41b3-bf11-8db08e85c72f	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230930	12:22:06	c0e1e46d-049e-4bb5-899c-f939c3e077ce	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230930	12:23:05	cf092cd6-a3ab-4e6c-b2a4-b7a269b0aa88	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230930	12:23:10	d6fe64d1-175d-43f1-b1e0-a58385798ab1	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230930	12:24:44	b2754a6c-af7c-432d-9203-2ada9ec8c440	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230930	12:24:49	6c98f322-4a74-4b7d-8384-6d1d2d62a083	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230930	12:24:56	75a8be20-de83-4a76-9a97-8917d7d19e61	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230930	12:24:57	f53eb1cc-f604-4be0-bc7d-14691f439106	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230930	12:27:17	28fac9d6-cab5-4be5-9648-c4699f2bc888	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230930	12:27:25	e196b49b-0515-4234-b6b0-4b6a77bd416c	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230930	12:27:30	c73bdb45-2377-46cf-8578-7f2f9b1f23eb	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230930	12:28:35	859d60aa-6482-45ff-8918-9a5ed3569259	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230930	12:28:44	a7243ed2-16ba-4641-b05b-fa48ab366b66	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230930	12:28:49	34ab93b8-b515-45f8-8f33-f999340e2d3c	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230930	12:28:49	5d44fb2b-dddd-4c3f-a334-c129b07fccbd	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230930	12:28:50	ab7294ff-b945-486b-a171-ca62cd42dbb5	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230930	12:28:51	080b9c91-e59d-4d18-9d0b-5eaa26e68fea	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20230930	12:51:31	f51aabbe-b423-40d8-b702-8db81f8d020e	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230930	12:51:39	7d933d1a-7095-47b6-8b9f-c0ed6fb8c3f8	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230930	12:51:41	3bde6d59-046c-460a-a407-c17f60c88519	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230930	12:51:42	b9ebf1bb-8be5-49a4-be56-0f0523f5c5a2	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230930	12:52:49	35316835-8d24-4a00-96e8-2e42f22ef0b7	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230930	12:54:08	cdce7700-09d8-4533-b2ff-aefc29a31ba0	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20230930	12:54:23	8f6c95fb-dc0d-49bd-b7f1-1ecbf73936f4	GET 	 /refresh 	 ::ffff:127.0.0.1	 undefined
20230930	12:54:35	82ad7638-4624-43bc-b23a-955ad9a6eac6	GET 	 /logout 	 ::ffff:127.0.0.1	 undefined
20231001	13:10:45	c9ca8662-9574-4253-a78f-28f1e00092f7	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20231001	13:11:30	617af843-7476-4684-81d8-d2812f92179a	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:14:20	18a3975c-0e00-41b1-acbc-0367fbabbd3d	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:14:40	7343fa67-f511-4fac-888e-c5df21ba65d5	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20231001	13:16:15	f82ad21c-61a6-48dd-87fc-e0a6a3116289	POST 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:17:01	adc044d9-68b2-42d5-a4fa-4d3c1e6a0911	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20231001	13:17:17	748e9480-3ac5-49a4-b040-ddb1b2c20878	POST 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:17:39	579fe6b5-cb1b-4cda-8477-888fc234a55a	POST 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:17:58	3d751d94-2892-46a8-bdff-94028fd27ab2	POST 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:18:03	a6cdab58-585c-4d51-833c-3351feb24ff8	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:18:15	3325fa28-b09e-4258-a5de-e116023e61ab	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:18:34	62fa8c2d-a93e-4bc7-835f-7ee38a2316e4	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20231001	13:18:54	45b26d5a-5d8f-4287-bd2c-d77ed9add340	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:20:14	2c61803a-63b4-4558-9b21-b4f04062bc2a	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:20:33	4ffc3879-3987-40ed-b654-6f4726d9fb9d	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:20:55	4362ff79-e0b8-4798-8c2e-9632999abc94	DELETE 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:21:22	32adfbf0-8ded-432b-9b9b-f25e410c7468	DELETE 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:22:32	ef3abb23-2261-4b1a-8676-fe5e9b055f63	DELETE 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:26:08	41554fd2-7bf3-403a-85e9-afe46f6202a6	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20231001	13:26:29	079d2ba5-64be-4d41-9008-b59f669a626b	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:27:03	1821366e-5295-4ce5-a9db-ed68fb794540	DELETE 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:27:21	32cdb5f4-dbd1-42a5-9e1e-0dc87d3f1e4a	DELETE 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:27:27	1a89b128-da30-4ad6-bd78-4e030b88f575	DELETE 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:30:38	56724f73-4bcf-4356-8832-eb849671ae51	DELETE 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:31:54	21c99af3-1864-49e7-90ac-365c78bef458	PUT 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:32:23	c0d142da-8a8a-4f5c-86d2-e6ff5bf8f14d	PUT 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:32:30	2b641e75-449c-4c32-97c5-36f0204374d1	POST 	 /login 	 ::ffff:127.0.0.1	 undefined
20231001	13:32:41	e15244af-c884-405b-8f16-07272d313ecd	PUT 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:32:59	dd558130-5c06-4a88-813f-bf5eb103d2e4	DELETE 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:33:05	405f65de-ca82-4dff-92e4-32753f74f02e	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
20231001	13:33:11	b3c9fdb9-8afb-4b94-9b62-e0975bdb67f5	GET 	 /employees 	 ::ffff:127.0.0.1	 undefined
